[2024-02-14T16:30:11.904Z] debug: 	Added custom boss wave to factory4_day of type sptBear, time: -1, chance: 25, zone: BotZone
[2024-02-14T16:30:11.904Z] debug: 	Added custom boss wave to factory4_day of type sptUsec, time: -1, chance: 25, zone: BotZone
[2024-02-14T16:30:11.904Z] debug: 	Added custom boss wave to bigmap of type sptBear, time: -1, chance: 25, zone: ZoneScavBase
[2024-02-14T16:30:11.904Z] debug: 	Added custom boss wave to bigmap of type sptUsec, time: -1, chance: 25, zone: ZoneScavBase
[2024-02-14T16:30:11.904Z] debug: 	Added custom boss wave to woods of type sptBear, time: -1, chance: 25, zone: ZoneScavBase2
[2024-02-14T16:30:11.904Z] debug: 	Added custom boss wave to woods of type sptUsec, time: -1, chance: 25, zone: ZoneScavBase2
[2024-02-14T16:30:11.904Z] debug: 	Added custom boss wave to shoreline of type sptBear, time: -1, chance: 20, zone: ZonePort
[2024-02-14T16:30:11.904Z] debug: 	Added custom boss wave to shoreline of type sptUsec, time: -1, chance: 20, zone: ZonePort
[2024-02-14T16:30:11.904Z] debug: 	Added custom boss wave to shoreline of type sptUsec, time: -1, chance: 10, zone: ZoneSanatorium1
[2024-02-14T16:30:11.904Z] debug: 	Added custom boss wave to shoreline of type sptBear, time: -1, chance: 10, zone: ZoneSanatorium1
[2024-02-14T16:30:11.904Z] debug: 	Added custom boss wave to shoreline of type sptUsec, time: -1, chance: 10, zone: ZoneSanatorium2
[2024-02-14T16:30:11.904Z] debug: 	Added custom boss wave to shoreline of type sptBear, time: -1, chance: 10, zone: ZoneSanatorium2
[2024-02-14T16:30:11.904Z] debug: 	Added custom boss wave to laboratory of type sptBear, time: -1, chance: 15, zone: BotZoneFloor1
[2024-02-14T16:30:11.904Z] debug: 	Added custom boss wave to laboratory of type sptBear, time: -1, chance: 15, zone: BotZoneFloor2
[2024-02-14T16:30:11.904Z] debug: 	Added custom boss wave to laboratory of type sptBear, time: -1, chance: 15, zone: BotZoneBasement
[2024-02-14T16:30:11.904Z] debug: 	Added custom boss wave to laboratory of type sptUsec, time: -1, chance: 15, zone: BotZoneFloor1
[2024-02-14T16:30:11.904Z] debug: 	Added custom boss wave to laboratory of type sptUsec, time: -1, chance: 15, zone: BotZoneFloor2
[2024-02-14T16:30:11.904Z] debug: 	Added custom boss wave to laboratory of type sptUsec, time: -1, chance: 15, zone: BotZoneBasement
[2024-02-14T16:30:11.904Z] debug: 	Added custom boss wave to interchange of type sptBear, time: -1, chance: 15, zone: ZoneCenter,ZoneCenterBot,ZoneOLI,ZoneIDEA,ZoneGoshan,ZonePowerStation
[2024-02-14T16:30:11.904Z] debug: 	Added custom boss wave to interchange of type sptUsec, time: -1, chance: 15, zone: ZoneCenter,ZoneCenterBot,ZoneOLI,ZoneIDEA,ZoneGoshan,ZonePowerStation
[2024-02-14T16:30:11.904Z] debug: 	Added custom boss wave to lighthouse of type sptBear, time: -1, chance: 15, zone: Zone_Village,Zone_Chalet,Zone_DestroyedHouse,Zone_Rocks,Zone_OldHouse
[2024-02-14T16:30:11.904Z] debug: 	Added custom boss wave to lighthouse of type sptUsec, time: -1, chance: 15, zone: Zone_Village,Zone_Chalet,Zone_DestroyedHouse,Zone_Rocks,Zone_OldHouse
[2024-02-14T16:30:11.904Z] debug: 	Added custom boss wave to rezervbase of type sptBear, time: -1, chance: 15, zone: ZoneBarrack,ZonePTOR1,ZonePTOR2,ZoneSubCommand,ZoneSubStorage,ZoneRailStrorage
[2024-02-14T16:30:11.904Z] debug: 	Added custom boss wave to rezervbase of type sptUsec, time: -1, chance: 15, zone: ZoneBarrack,ZonePTOR1,ZonePTOR2,ZoneSubCommand,ZoneSubStorage,ZoneRailStrorage
[2024-02-14T16:30:11.904Z] debug: 	Added custom boss wave to sandbox of type sptBear, time: -1, chance: 30, zone: ZoneSandbox
[2024-02-14T16:30:11.904Z] debug: 	Added custom boss wave to sandbox of type sptUsec, time: -1, chance: 30, zone: ZoneSandbox
[2024-02-14T16:30:12.013Z] info: 	[Client Request] /client/menu/locale/ru
[2024-02-14T16:30:12.123Z] info: 	[Client Request] /client/game/version/validate
[2024-02-14T16:30:12.217Z] info: 	[Client Request] /client/languages
[2024-02-14T16:30:12.327Z] info: 	[Client Request] /client/game/config
[2024-02-14T16:30:13.451Z] info: 	[Client Request] /client/items
[2024-02-14T16:30:20.420Z] info: 	[Client Request] /client/customization
[2024-02-14T16:30:21.170Z] info: 	[Client Request] /client/globals
[2024-02-14T16:30:22.185Z] info: 	[Client Request] /client/trading/api/traderSettings
[2024-02-14T16:30:23.638Z] info: 	[Client Request] /client/settings
[2024-02-14T16:30:23.732Z] info: 	[Client Request] /client/game/profile/list
[2024-02-14T16:30:23.811Z] info: 	[Client Request] /client/locale/en
[2024-02-14T16:30:23.873Z] info: 	[Client Request] /client/account/customization
[2024-02-14T16:30:24.920Z] info: 	[Client Request] /client/locale/ru
[2024-02-14T16:30:26.107Z] info: 	[Client Request] /client/locale/ge
[2024-02-14T16:30:26.748Z] info: 	[Client Request] /client/locale/fr
[2024-02-14T16:30:31.841Z] debug: 	Profile 65ccea870000708de71150cd took 0.3148449957370758ms to save.
[2024-02-14T16:30:51.889Z] debug: 	Profile 65ccea870000708de71150cd took 0.22740299999713898ms to save.
[2024-02-14T16:33:55.042Z] debug: 	Importing configs...
[2024-02-14T16:33:55.121Z] info: 	Commit hash: d9186e0e48bd3ebc6da3a9a3e49b7f85abc32745
[2024-02-14T16:33:55.121Z] info: 	Build date: 1705488922899
[2024-02-14T16:33:55.167Z] info: 	ModLoader: loading 2 server mods...
[2024-02-14T16:33:55.184Z] warn: 	Mod zSolarint-SAIN is not compatible with the current version of AKI. You may encounter issues - no support will be provided!
[2024-02-14T16:33:55.184Z] debug: 	ModLoader: Mod zSolarint-SAIN-ServerMod is missing from order.json, adding
[2024-02-14T16:33:55.199Z] info: 	Mod: sit-coop version: 1.5.1 by: Paulov loaded
[2024-02-14T16:33:55.199Z] debug: 	Mod zSolarint-SAIN-ServerMod hash stored in ./user/cache/modCache.json
[2024-02-14T16:33:55.277Z] info: 	Mod: SAIN version: 2.1.8 by: zSolarint loaded
[2024-02-14T16:33:56.433Z] info: 	Server: executing startup callbacks...
[2024-02-14T16:33:56.433Z] debug: 	OS: x64 | Windows Server 2019 Standard | win32
[2024-02-14T16:33:56.433Z] debug: 	CPU: AMD EPYC 7763 64-Core Processor                 cores: 1
[2024-02-14T16:33:56.433Z] debug: 	RAM: 2.00GB
[2024-02-14T16:33:56.433Z] debug: 	PATH: QzpcVXNlcnNcQWRtaW5pc3RyYXRvclxEb3dubG9hZHNcMy44LjBfU1BUX1dJVEhfTU9EU19FTkJBTEVEXEFraS5TZXJ2ZXIuZXhl
[2024-02-14T16:33:56.433Z] debug: 	PATH: QzpcVXNlcnNcQWRtaW5pc3RyYXRvclxEb3dubG9hZHNcMy44LjBfU1BUX1dJVEhfTU9EU19FTkJBTEVEXEFraS5TZXJ2ZXIuZXhl
[2024-02-14T16:33:56.433Z] debug: 	Server: 3.8.0
[2024-02-14T16:33:56.433Z] debug: 	Date: 1705488922899
[2024-02-14T16:33:56.433Z] debug: 	Commit: d9186e0e48bd3ebc6da3a9a3e49b7f85abc32745
[2024-02-14T16:33:56.433Z] info: 	Importing database...
[2024-02-14T16:34:04.183Z] info: 	Database import finished
[2024-02-14T16:34:10.870Z] succ: 	Started webserver at http://0.0.0.0:6969
[2024-02-14T16:34:10.870Z] succ: 	Started websocket at ws://0.0.0.0:6969
[2024-02-14T16:34:10.870Z] succ: 	Server is running, do not close while playing SPT, Happy playing!!
[2024-02-14T16:38:58.650Z] debug: 	Importing configs...
[2024-02-14T16:38:58.744Z] info: 	Commit hash: d9186e0e48bd3ebc6da3a9a3e49b7f85abc32745
[2024-02-14T16:38:58.759Z] info: 	Build date: 1705488922899
[2024-02-14T16:38:58.791Z] info: 	ModLoader: loading 3 server mods...
[2024-02-14T16:38:58.806Z] warn: 	Mod zSolarint-SAIN is not compatible with the current version of AKI. You may encounter issues - no support will be provided!
[2024-02-14T16:38:58.806Z] warn: 	Mod DrakiaXYZ-DrakiaXYZ-Waypoints is not compatible with the current version of AKI. You may encounter issues - no support will be provided!
[2024-02-14T16:38:58.806Z] debug: 	ModLoader: Mod zSolarint-SAIN-ServerMod is missing from order.json, adding
[2024-02-14T16:38:58.806Z] debug: 	ModLoader: Mod zzDrakiaXYZ-Waypoints is missing from order.json, adding
[2024-02-14T16:38:58.822Z] info: 	Mod: sit-coop version: 1.5.1 by: Paulov loaded
[2024-02-14T16:38:58.822Z] info: 	Mod: SAIN version: 2.1.8 by: zSolarint loaded
[2024-02-14T16:38:58.837Z] debug: 	Mod zzDrakiaXYZ-Waypoints hash stored in ./user/cache/modCache.json
[2024-02-14T16:38:58.900Z] info: 	Mod: DrakiaXYZ-Waypoints version: 1.3.4 by: DrakiaXYZ loaded
[2024-02-14T16:38:59.853Z] info: 	Server: executing startup callbacks...
[2024-02-14T16:38:59.853Z] debug: 	OS: x64 | Windows Server 2019 Standard | win32
[2024-02-14T16:38:59.853Z] debug: 	CPU: AMD EPYC 7763 64-Core Processor                 cores: 1
[2024-02-14T16:38:59.853Z] debug: 	RAM: 2.00GB
[2024-02-14T16:38:59.853Z] debug: 	PATH: QzpcVXNlcnNcQWRtaW5pc3RyYXRvclxEb3dubG9hZHNcMy44LjBfU1BUX1dJVEhfTU9EU19FTkJBTEVEXEFraS5TZXJ2ZXIuZXhl
